entity_id,wp_id,type,family,current_url,canonical_url,workflow_status,final_disposition,priority,review_group,historical_clicks,historical_impressions,historical_ctr,historical_position,actual_status,current_http_status,intended_indexability,indexability_observation,canonical_observation,title_observation,meta_description_observation,h1_observation,schema_observation,finding_count,finding_ids,finding_headings,evidence_classes,audit_outcome,dossier_path
WP-27039,27039,product,products,https://www.mariwork.ir/shop/papaya-mariwork-fabric-color-code127/,https://www.mariwork.ir/shop/papaya-mariwork-fabric-color-code127/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,91,9984,0.91%,3.44,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/papaya-mariwork-fabric-color-code127/'],رنگ پارچه نارنجی پاپایا ماری ورک | کد 127 - رنگ پارچه ماری ورک,رنگ پارچه نارنجی پاپایا ماری ورک، رنگی شاداب و پرانرژی که از میوه پاپایا الهام گرفته شده است. این رنگ، با پوشش‌دهی مناسب و ثبات رنگی مثال‌زدنی، برای چاپ و نقاشی انواع پارچه ایده‌آل است.,رنگ پارچه نارنجی پاپایا ماری ورک | کد 127,,2,WP-27039-F001;WP-27039-F002,Legacy variant URL mapping needs direct verification | Product structured-data output is not evidenced,MEASURED;OBSERVED,sufficient for ChatGPT Second Review; `final_disposition` remains `NOT_DECIDED`; no Production write.,pages/products/WP-27039.md
WP-12479,12479,product,products,https://www.mariwork.ir/shop/violet-mariwork-fabric-color-code107/,https://www.mariwork.ir/shop/violet-mariwork-fabric-color-code107/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,81,9983,0.81%,5.89,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/violet-mariwork-fabric-color-code107/'],رنگ پارچه بنفش ماری ورک کد 107 - رنگ پارچه ماری ورک,رنگ پارچه بنفش ماری ورک کد 107 حجم 60 میل، رنگی خاص، هنری و چشم‌گیر برای نقاشی روی پارچه، طراحی لباس، کیف، شال، کوسن، کفش پارچه‌ای و اجرای طرح‌های فانتزی، گل‌دار، دکوراتیو و خلاقانه.,رنگ پارچه بنفش ماری ورک کد 107,,3,WP-12479-F001;WP-12479-F002;WP-12479-F003, |  | ,MEASURED;OBSERVED,,pages/products/WP-12479.md
WP-27046,27046,product,products,https://www.mariwork.ir/shop/lavender-mariwork-fabric-color-code130/,https://www.mariwork.ir/shop/lavender-mariwork-fabric-color-code130/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,51,9685,0.53%,5.24,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/lavender-mariwork-fabric-color-code130/'],رنگ پارچه بنفش لوندر ماری ورک | کد 130 - رنگ پارچه ماری ورک,رنگ پارچه بنفش لوندر ماری ورک، رنگی ملایم و دل‌انگیز، به کار هنری شما جلوه‌ای ظریف و آرامش‌بخش می‌بخشد. این رنگ، با پوشش‌دهی مناسب و ثبات رنگی مثال‌زدنی، برای نقاشی و چاپ انواع پارچه ایده‌آل است.,رنگ پارچه بنفش لوندر ماری ورک | کد 130,,2,WP-27046-F001;WP-27046-F002,Legacy variant URL mapping needs direct verification | Product structured-data output is not evidenced,MEASURED;OBSERVED,sufficient for ChatGPT Second Review; `final_disposition` remains `NOT_DECIDED`; no Production write.,pages/products/WP-27046.md
WP-12588,12588,product,products,https://www.mariwork.ir/shop/mariwork-fabric-glitter-glue-code203/,https://www.mariwork.ir/shop/mariwork-fabric-glitter-glue-code203/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,311,9582,3.25%,4.32,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-fabric-glitter-glue-code203/'],چسب اکلیل پارچه کد 203 - رنگ پارچه ماری ورک,این ماده با فرمولاسیونی ویژه مخصوص پارچه تهیه شده است. بدون آسیب به پارچه، اکلیل را به خوبی روی آن ثابت نگه می دارد.,چسب اکلیل پارچه کد 203,,3,WP-12588-F001;WP-12588-F002;WP-12588-F003,severity: P1 | severity: P2 | severity: P2,MEASURED;OBSERVED,,pages/products/WP-12588.md
WP-27149,27149,product,products,https://www.mariwork.ir/shop/green-grass-mariwork-fabric-color-code133/,https://www.mariwork.ir/shop/green-grass-mariwork-fabric-color-code133/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,20,9342,0.21%,5.54,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/green-grass-mariwork-fabric-color-code133/'],رنگ پارچه سبز چمنی ماری ورک | کد 133 - رنگ پارچه ماری ورک,رنگ پارچه سبز چمنی ماری ورک، رنگی شاداب و سرزنده است که طراوت و آرامش طبیعت را به خانه شما می‌آورد. این رنگ، حس صلح و سکون را به دکوراسیون شما می‌بخشد و فضایی دلنشین و آرامش‌بخش برای شما ایجاد می‌کند. این رنگ، با پوشش‌دهی مناسب و ثبات رنگی مثال‌زدنی، برای نقاشی و چاپ انواع پارچه ایده‌آل است.,رنگ پارچه سبز چمنی ماری ورک | کد 133,,1,WP-27149-F002,SEO ownership and indexability decision are not verified,OBSERVED,,pages/products/WP-27149.md
WP-14471,14471,product,products,https://www.mariwork.ir/shop/5colorset/,https://www.mariwork.ir/shop/5colorset/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,347,9075,3.82%,5.03,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/5colorset/'],رنگ پارچه | ست 5 رنگ 30 میل | شامل رنگ های اصلی + سیاه، سفید - رنگ پارچه ماری ورک,ست 5 رنگ 30 میل ماری‌ورک شامل سه رنگ اصلی قرمز، زرد و آبی است، به این علت به این رنگ‌ها اصلی گفته می‌شود که آن‌ها از ترکیب رنگ‌های دیگر بوجود نمی‌آیند ولی برای ساخت رنگ‌های دیگر از آن‌ها استفاده می‌شود. ست 5 رنگ‌ 30 میل ماری‌ورک همچنین حاوی دو رنگ سیاه و سفید است که برای روشن و تیره کردن رنگ‌ها استفاده می‌شوند. مزیت حجم 30 میل: این حجم انتخابی اقتصادی برای تست و بررسی رنگ‌ها، تمرین و پروژه‌های کم‌حجم است و برای استفاده دانش‌آموزان، دانشجویان و هنرجویان مناسب است.,رنگ پارچه | ست 5 رنگ 30 میل | شامل رنگ های اصلی + سیاه، سفید,,2,WP-14471-F001;WP-14471-F002,Legacy redirect is recorded but not independently validated | Product structured-data output is not evidenced,MEASURED;OBSERVED,sufficient for ChatGPT Second Review; `final_disposition` remains `NOT_DECIDED`; no Production write.,pages/products/WP-14471.md
WP-27328,27328,product,products,https://www.mariwork.ir/shop/lemon-mariwork-fabric-color-code134/,https://www.mariwork.ir/shop/lemon-mariwork-fabric-color-code134/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,59,8981,0.66%,6.68,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/lemon-mariwork-fabric-color-code134/'],رنگ پارچه لیمویی ماری ورک | کد 134 - رنگ پارچه ماری ورک,رنگ پارچه لیمویی ماری ورک: با طراوت و شادابی در دنیای مد بدرخشید! این رنگ، شادی و سرزندگی را به آثار شما می‌بخشد و با پوشش‌دهی مناسب و ثبات رنگی مثال‌زدنی، برای نقاشی و چاپ انواع پارچه ایده‌آل است.,رنگ پارچه لیمویی ماری ورک | کد 134,,1,WP-27328-F002,SEO ownership and indexability decision are not verified,OBSERVED,,pages/products/WP-27328.md
WP-12532,12532,product,products,https://www.mariwork.ir/shop/copper-119/,https://www.mariwork.ir/shop/copper-119/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,49,8568,0.57%,3.66,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/copper-119/'],رنگ پارچه | مسی کد 119 - رنگ پارچه ماری ورک,رنگ پارچه مسی ماری ورک کد ۱۱۹ گرم و متمایز؛ برای جزئیات تزئینی و پالت‌های خاکی و برای نقوش پاییزی، فرم‌های سنتی، حاشیه و جزئیات گرم انتخاب مناسبی است.,رنگ پارچه | مسی کد 119,,2,WP-12532-F001;WP-12532-F002,severity: P1 | severity: P2,MEASURED,,pages/products/WP-12532.md
WP-12597,12597,product,products,https://www.mariwork.ir/shop/%D8%B3%D8%AA-5-%D8%B1%D9%86%DA%AF-%D9%81%D9%84%D9%88%D8%B1%D8%B3%D9%86%D8%AA-%D9%85%D8%A7%D8%B1%DB%8C-%D9%88%D8%B1%DA%A9/,https://www.mariwork.ir/shop/%d8%b3%d8%aa-5-%d8%b1%d9%86%da%af-%d9%81%d9%84%d9%88%d8%b1%d8%b3%d9%86%d8%aa-%d9%85%d8%a7%d8%b1%db%8c-%d9%88%d8%b1%da%a9/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,65,7410,0.88%,5.62,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/%d8%b3%d8%aa-5-%d8%b1%d9%86%da%af-%d9%81%d9%84%d9%88%d8%b1%d8%b3%d9%86%d8%aa-%d9%85%d8%a7%d8%b1%db%8c-%d9%88%d8%b1%da%a9/'],ست 5 رنگ فلورسنت ماری ورک | 60 میل - رنگ پارچه ماری ورک,ست 5 رنگ فلورسنت ماری ورک، مجموعه‌ای از رنگ‌های درخشان و جذاب است که برای چاپ روی پارچه استفاده می‌شود و به شما امکان می‌دهد تا طرح‌های خلاقانه‌ای ایجاد کنید.,ست 5 رنگ فلورسنت ماری ورک | 60 میل,,2,WP-12597-F001;WP-12597-F002,severity: P1 | severity: P2,MEASURED,,pages/products/WP-12597.md
WP-12009,12009,product,products,https://www.mariwork.ir/shop/mariwork-yellow-fabric-paint-104/,https://www.mariwork.ir/shop/mariwork-yellow-fabric-paint-104/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,71,6810,1.04%,7.1,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-yellow-fabric-paint-104/'],رنگ پارچه زرد ماری ورک کد 104 - رنگ پارچه ماری ورک,رنگ پارچه زرد ماری ورک کد 104 رنگی غلیظ، چندمنظوره و اقتصادی برای نقاشی و چاپ روی پارچه، لباس، کیف، کفش، نمد و چرم است. این رنگ پس از خشک شدن زیر‌دست نرم‌تری ایجاد می‌کند و برای تکنیک‌های مختلف هنری کاربرد دارد.,رنگ پارچه زرد ماری ورک کد 104,,3,WP-12009-F001;WP-12009-F002;WP-12009-F003, |  | ,MEASURED;OBSERVED,,pages/products/WP-12009.md
WP-27903,27903,product,products,https://www.mariwork.ir/shop/contouring-pot-mariwork-fabric-code-311/,https://www.mariwork.ir/shop/contouring-pot-mariwork-fabric-code-311/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,855,6705,12.75%,5.69,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/contouring-pot-mariwork-fabric-code-311/'],ظرف دورگیر (نازل) ماری ورک | 30میل - رنگ پارچه ماری ورک,ظرف دورگیر (نازل) ماری ورک، ابزاری ضروری برای هنرمندانی است که به دنبال ایجاد طرح‌های دقیق و زیبا روی پارچه هستند. با استفاده از این ظرف، می‌توانید جزئیات طرح خود را با دقت و ظرافت بیشتری مشخص کنید.  ,ظرف دورگیر (نازل) ماری ورک | 30میل,,1,WP-27903-F001,No parsed structured-data types in supplied initial HTML evidence,OBSERVED,"sufficient for ChatGPT Second Review. HTTP 200, self-canonical, index/follow meta robots, one H1, images with no reported missing ALT, and visible product/variant content were observed in supplied evidence. Page+Query relation, Coverage details, OG output, Rank Math configuration/ownership, and parsed structured data beyond `schema_types: []` are NOT_AVAILABLE. One legacy URL and its direct 301 to the current URL are supplied; broader URL history remains UNKNOWN_NEEDS_VERIFICATION. See SYS-004 and SYS-008.",pages/products/WP-27903.md
WP-24043,24043,product,products,https://www.mariwork.ir/shop/tampon/,https://www.mariwork.ir/shop/tampon/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,92,6156,1.49%,9.57,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/tampon/'],تامپون - رنگ پارچه ماری ورک,ست 5 عددی تامپون برای انتقال رنگ روی مهر استفاده می‌شود برای به دست آوردن یک چاپ با کیفیت روی پارچه باید حجم مناسبی از رنگ روی مهر قرار بگیرد. برای این منظور تامپون بسیار مناسب‌تر از غلتک پلاستیکی است. برای چاپ ترافارد روی پارچه استفاده نشود  ,تامپون,,2,WP-24043-F001;WP-24043-F002,Product structured-data output is not evidenced | Product description needs factual review before expansion,MEASURED;OBSERVED,sufficient for ChatGPT Second Review; `final_disposition` remains `NOT_DECIDED`; no Production write.,pages/products/WP-24043.md
WP-27680,27680,product,products,https://www.mariwork.ir/shop/totakali-sheet-mariwork-code304/,https://www.mariwork.ir/shop/totakali-sheet-mariwork-code304/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,219,5678,3.86%,5.86,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/totakali-sheet-mariwork-code304/'],ورق توتکالی ماری ورک | کد 304 - رنگ پارچه ماری ورک,ورق توتکالی ماری ورک، محصولی است که به شما امکان می‌دهد تا طرح‌های دلخواه خود را با کیفیتی بالا و ماندگاری طولانی بر روی پارچه منتقل کرده و به آثار هنری خود جلوه ای لوکس و ماندگار بدهید.,ورق توتکالی ماری ورک | کد 304,,1,WP-27680-F002,SEO ownership and indexability decision are not verified,OBSERVED,,pages/products/WP-27680.md
WP-27506,27506,product,products,https://www.mariwork.ir/shop/mariwork-lightening-medium-code213/,https://www.mariwork.ir/shop/mariwork-lightening-medium-code213/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,162,5216,3.11%,5.35,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-lightening-medium-code213/'],مدیوم روشن کننده ماری ورک | کد 213 - رنگ پارچه ماری ورک,مدیوم روشن کننده ماری ورک، راه حلی عالی برای هنرمندان تکنیک آبرنگی است که به دنبال رنگ‌های شفاف و پایدار هستند. این مدیوم به شما کمک می‌کند تا رنگ‌های خود را بدون از دست دادن کیفیت، روشن‌تر و از دوندگی رنگ روی پارچه جلوگیری کنید.,مدیوم روشن کننده ماری ورک | کد 213,,1,WP-27506-F002,SEO ownership and indexability decision are not verified,OBSERVED,,pages/products/WP-27506.md
WP-12594,12594,product,products,https://www.mariwork.ir/shop/mariwork-fabric-base-coat-code208/,https://www.mariwork.ir/shop/mariwork-fabric-base-coat-code208/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,493,5069,9.73%,4.51,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-fabric-base-coat-code208/'],زیرساز پارچه (Base Coat) کد 208 - رنگ پارچه ماری ورک,اصولا نقاشی روی پارچه های تیره و یا بافت درشت نتیجه مطلوبی مشابه پارچه های روشن و نرم ندارد. تمهیدی که برای رفع این مساله اندیشیده ایم تولید ماده پوشاننده ای به نام بیس کوت است. کافی است که قبل از پیاده کردن طرح اصلی، محدوده طرح مورد نظر را با بیس کوت بپوشانید.,زیرساز پارچه (Base Coat) کد 208,,3,WP-12594-F001;WP-12594-F002;WP-12594-F003,severity: P1 | severity: P2 | severity: P2,MEASURED;OBSERVED,,pages/products/WP-12594.md
WP-33324,33324,product,products,https://www.mariwork.ir/shop/glitter-set-mariwork-fabric-medium-30ml/,https://www.mariwork.ir/shop/glitter-set-mariwork-fabric-medium-30ml/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,127,4541,2.8%,3.44,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/glitter-set-mariwork-fabric-medium-30ml/'],ست گلیتر ماری ورک | 30 میل - رنگ پارچه ماری ورک,مدیوم گلیتر ماری ورک: با درخشش و رنگ‌های خیره‌کننده در دنیای مد بدرخشید! این مدیوم جلوه‌ای لوکس و چشم‌نواز به آثار شما می‌بخشد ست گلیتر ماری ورک شامل گلیترهای هفت رنگ، طلایی و نقره‌ای ماری ورک می‌باشد. مزیت حجم 30 میل: این حجم انتخابی اقتصادی برای تست و بررسی رنگ‌ها، تمرین و پروژه‌های کم‌حجم است و برای استفاده دانش‌آموزان، دانشجویان و هنرجویان مناسب است.,ست گلیتر ماری ورک | 30 میل,,2,WP-33324-F001;WP-33324-F002,Product structured-data output is not evidenced in the supplied extraction | Product-set copy and heading pattern may provide limited family-specific information gain,OBSERVED,** Technical baseline is recorded; page remains `NOT_DECIDED` and is ready for ChatGPT Second Review. No Production or raw-data write occurred.,pages/products/WP-33324.md
WP-27512,27512,product,products,https://www.mariwork.ir/shop/mariwork-thickening-medium-code214/,https://www.mariwork.ir/shop/mariwork-thickening-medium-code214/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,114,4458,2.56%,5.3,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-thickening-medium-code214/'],مدیوم غلظت دهنده ماری ورک | کد 214 - رنگ پارچه ماری ورک,مدیوم غلظت دهنده ماری ورک، راه حلی عالی برای غلیظ کردن رنگ‌های پارچه است. با اضافه کردن مقدار مناسب از این مدیوم به رنگ‌های ماری ورک به غلظت دلخواه خواهید رسید.,مدیوم غلظت دهنده ماری ورک | کد 214,,1,WP-27512-F002,SEO ownership and indexability decision are not verified,OBSERVED,,pages/products/WP-27512.md
WP-28239,28239,product,products,https://www.mariwork.ir/shop/mariwork-silver-shine-code207/,https://www.mariwork.ir/shop/mariwork-silver-shine-code207/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,52,4324,1.2%,4.33,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-silver-shine-code207/'],شاین نقره‌ای ماری ورک | کد 207 - رنگ پارچه ماری ورک,شاین نقره‌ای ماری ورک، محصولی است که به رنگ‌های پارچه شما درخشندگی و جذابیت خاصی می‌بخشد. با استفاده از این محصول، طرح‌هایتان را حرفه‌ای‌تر و زیباتر کنید.  ,شاین نقره‌ای ماری ورک | کد 207,,1,WP-28239-F001,No parsed structured-data types in supplied initial HTML evidence,OBSERVED,"sufficient for ChatGPT Second Review. HTTP 200, self-canonical, index/follow meta robots, one H1, images with no reported missing ALT, and visible product/variant content were observed. Page+Query, Coverage, OG, Rank Math ownership and parsed structured data are NOT_AVAILABLE; `schema_types: []` is recorded. See SYS-004 and SYS-008.",pages/products/WP-28239.md
WP-27621,27621,product,products,https://www.mariwork.ir/shop/mariwork-totakali-glue-code205/,https://www.mariwork.ir/shop/mariwork-totakali-glue-code205/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,168,4246,3.96%,5.28,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-totakali-glue-code205/'],چسب ورق توتکالی ماری ورک | کد 205 - رنگ پارچه ماری ورک,چسب ورق توتکالی ماری ورک، محصولی تخصصی برای چسباندن ورق طلای توتکالی بر روی پارچه است. با استفاده از این چسب، می‌توانید آثار هنری با جلوه ای لوکس و ماندگار خلق کنید.,چسب ورق توتکالی ماری ورک | کد 205,,1,WP-27621-F002,SEO ownership and indexability decision are not verified,OBSERVED,,pages/products/WP-27621.md
WP-12581,12581,product,products,https://www.mariwork.ir/shop/mariwork-silver-corona-powder-code202/,https://www.mariwork.ir/shop/mariwork-silver-corona-powder-code202/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,59,3918,1.51%,6.94,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-silver-corona-powder-code202/'],اکلیل نقره ای کد 202 - رنگ پارچه ماری ورک,اکلیل گروهی از ذرات کوچک، رنگارنگ، و براق است که در انواع اشکال وجود دارد. منعکس کننده نور در زوایای مختلف است که باعث براق شدن سطح آن می‌شود. از زمان‌های ماقبل تاریخ، اکلیل ساخته شده وبرای تزیین مورد استفاده قرار می‌گرفته‌ است و از بسیاری از مواد مختلف از جمله سنگ‌هایی مانند مالاکیتها گلیناها و میکاها و حشرات و شیشه تهیه می‌شده‌ است. امروزه اکلیل معمولاً از پلاستیک ساخته می‌شود.,اکلیل نقره ای کد 202,,2,WP-12581-F001;WP-12581-F002,severity: P1 | severity: P2,MEASURED,,pages/products/WP-12581.md
WP-27378,27378,product,products,https://www.mariwork.ir/shop/mariwork-rainbow-glitter-code210/,https://www.mariwork.ir/shop/mariwork-rainbow-glitter-code210/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,46,3254,1.41%,5.81,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-rainbow-glitter-code210/'],گلیتر هفت رنگ ماری ورک | کد 210 - رنگ پارچه ماری ورک,مدیوم گلیتر هفت رنگ ماری ورک: با درخشش و رنگ‌های خیره‌کننده در دنیای مد بدرخشید! این مدیوم جلوه‌ای لوکس و چشم‌نواز به آثار شما می‌بخشد,گلیتر هفت رنگ ماری ورک | کد 210,,1,WP-27378-F002,SEO ownership and indexability decision are not verified,OBSERVED,,pages/products/WP-27378.md
WP-14449,14449,product,products,https://www.mariwork.ir/shop/green_fluorescent_102/,https://www.mariwork.ir/shop/green_fluorescent_102/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,20,2938,0.68%,4.32,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/green_fluorescent_102/'],رنگ پارچه | سبز فلورسنت کد 102 - رنگ پارچه ماری ورک,"رنگ‌های فلورسنت ماری ورک ماری ورک حاوی مواد معدنی فلورسنت هستند که در معرض نور یووی Ult یاماورا بنفش، نور مرئی ساطع می کنند. توجه داشته باشید که این نوع رنگ با رنگ شب تاب متفاوت است و فقط زیر نور یووی می‌درخشد. و در نور روز رنگی روشن و به اصطلاح عامه ""جیغ"" دارد.",رنگ پارچه | سبز فلورسنت کد 102,,2,WP-14449-F001;WP-14449-F002,severity: P1 | severity: P2,MEASURED,,pages/products/WP-14449.md
WP-14446,14446,product,products,https://www.mariwork.ir/shop/yellow_fluorescent_100/,https://www.mariwork.ir/shop/yellow_fluorescent_100/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,11,2135,0.52%,5.43,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/yellow_fluorescent_100/'],رنگ پارچه | زرد فلورسنت کد 100 - رنگ پارچه ماری ورک,"رنگ‌های فلورسنت ماری ورک حاوی مواد معدنی فلورسنت هستند که در معرض نور یووی Ult یاماورا بنفش، نور مرئی ساطع می کنند. توجه داشته باشید که این نوع رنگ با رنگ شب تاب متفاوت است و فقط زیر نور یووی می‌درخشد. و در نور روز رنگی روشن و به اصطلاح عامه ""جیغ"" دارد.",رنگ پارچه | زرد فلورسنت کد 100,,2,WP-14446-F001;WP-14446-F002,severity: P1 | severity: P2,MEASURED,,pages/products/WP-14446.md
WP-27893,27893,product,products,https://www.mariwork.ir/shop/mariwork-glossy-varnish-code215/,https://www.mariwork.ir/shop/mariwork-glossy-varnish-code215/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,93,1852,5.02%,4.66,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/mariwork-glossy-varnish-code215/'],وارنیش براق ماری ورک | کد 215 - رنگ پارچه ماری ورک,وارنیش براق ماری ورک، محصولی است که برای محافظت و افزایش زیبایی رنگ روی چرم استفاده می‌شود. این وارنیش با ایجاد یک لایه محافظ شفاف، از نقاشی روی چرم در برابر آسیب محافظت کرده و به آن ظاهری درخشان می‌بخشد.  ,وارنیش براق ماری ورک | کد 215,,1,WP-27893-F001,No parsed structured-data types in supplied initial HTML evidence,OBSERVED,"sufficient for ChatGPT Second Review. HTTP 200, self-canonical, index/follow meta robots, one H1, images with no reported missing ALT, and visible product/variant content were observed in supplied evidence. Page+Query relation, Coverage details, OG output, Rank Math configuration/ownership, and parsed structured data beyond `schema_types: []` are NOT_AVAILABLE. Legacy history is incomplete in this batch; one supplied historical URL redirected 301 to the current URL. See SYS-004 and SYS-008.",pages/products/WP-27893.md
WP-33325,33325,product,products,https://www.mariwork.ir/shop/40color-set-30ml/,https://www.mariwork.ir/shop/40color-set-30ml/,CODEX_AUDITED,NOT_DECIDED,,STORE / SHOP,32,1649,1.94%,4.19,200,200,UNKNOWN_NEEDS_VERIFICATION,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",['https://www.mariwork.ir/shop/40color-set-30ml/'],ست 40 رنگ رنگ‌های پارچه ماری‌ورک | 30 میل - رنگ پارچه ماری ورک,ست 40 رنگ رنگ‌های پارچه ماری‌ورک، شامل تمام رنگ‌های جذاب و باکیفیت، برای خلق آثار هنری بی‌نظیر روی پارچه. مزیت حجم 30 میل: این حجم انتخابی اقتصادی برای تست و بررسی رنگ‌ها، تمرین و پروژه‌های کم‌حجم است و برای استفاده دانش‌آموزان، دانشجویان و هنرجویان مناسب است.,ست 40 رنگ رنگ‌های پارچه ماری‌ورک | 30 میل,,2,WP-33325-F001;WP-33325-F002,Product structured-data output is not evidenced in the supplied extraction | Product-set template differentiation requires Second Review,OBSERVED,"** Direct legacy redirect evidence is preserved; current page audit is sufficient for Second Review, while indexability, Page+Query and Rank Math configuration remain unresolved. No Production or raw-data write occurred.",pages/products/WP-33325.md
